bus_id,zone_name,timestamp,date,he,actual_pd,predicted_pd,model,run_name,forecast_horizon
GN_138KV_1,COAS,2022-04-02 05:00:00,2022-04-02,6,101.116,125.39384312116985,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 05:00:00,2022-04-02,6,84.893,124.06775272311415,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 05:00:00,2022-04-02,6,142.848,150.0612976627529,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 06:00:00,2022-04-02,7,652.067,661.3914276083658,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 06:00:00,2022-04-02,7,95.479,123.2265178572081,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 06:00:00,2022-04-02,7,241.65,296.5000424394243,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 06:00:00,2022-04-02,7,102.91,125.0303015914149,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 06:00:00,2022-04-02,7,84.791,123.7042111933592,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 06:00:00,2022-04-02,7,141.794,150.02656443358626,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 07:00:00,2022-04-02,8,658.003,659.9985886318043,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 07:00:00,2022-04-02,8,95.6,123.69669685555013,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 07:00:00,2022-04-02,8,241.801,296.5000424394243,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 07:00:00,2022-04-02,8,71.573,127.00757434327734,next_month_rf,next_month_rf,next_month
RNG_138KV_1,COAS,2022-04-02 07:00:00,2022-04-02,8,84.503,123.46714272958006,next_month_rf,next_month_rf,next_month
WIN_138KV_1,COAS,2022-04-02 07:00:00,2022-04-02,8,134.085,149.5050617821162,next_month_rf,next_month_rf,next_month
CTZ_138KV_1,COAS,2022-04-02 08:00:00,2022-04-02,9,654.298,661.0897652914683,next_month_rf,next_month_rf,next_month
CVN_138KV_1,COAS,2022-04-02 08:00:00,2022-04-02,9,91.697,123.76482178777592,next_month_rf,next_month_rf,next_month
DOWGEN_138KV_16,COAS,2022-04-02 08:00:00,2022-04-02,9,235.949,296.7687849394243,next_month_rf,next_month_rf,next_month
GN_138KV_1,COAS,2022-04-02 08:00:00,2022-04-02,9,71.53,127.00757434327734,next_month_rf,next_month_rf,next_month
